종목명,종목코드,DART점수,Tier1발동,Tier1,호재내역,악재내역,최근공시,공시건수
케이지에이,455180,-90,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-06: [기재정정]소액공모공시서류(지분증권) | 2026-07-06: [기재정정]주요사항보고서(유상증자결정) | 2026-07-02: [기재정정]소액공모공시서류(지분증권) | 2026-07-02: [기재정정]주요사항보고서(유상증자결정) | 2026-07-02: [기재정정]유상증자최종발행가액확정              (제3자배정-소액공모),20
오에스피,368970,-85,🚨 YES,기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | [기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),주요사항보고서(자기주식취득결정)(+5),기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [첨부추가]주요사항보고서(유상증자결정)(-15),2026-07-08: 주요사항보고서(자기주식취득결정) | 2026-07-07: 증권발행결과(자율공시)              (제3자배정 유상증자) | 2026-07-02: 기타시장안내(관리종목지정우려종목)              (시가총액 200억원 미달) | 2026-06-30: [기재정정]주요사항보고서(유상증자결정) | 2026-06-29: [기재정정]주요사항보고서(유상증자결정),11
엑시온그룹,069920,-80,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | 기타시장안내(관리종목지정우려종목)              (시가총액 150억원 미달)(-30) | 주요사항보고서(유상증자결정)(-15),2026-07-03: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-03: [기재정정]주요사항보고서(유상증자결정) | 2026-06-30: [기재정정]최대주주변경을수반하는주식양수도계약체결               | 2026-06-30: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-30: 임원ㆍ주요주주특정증권등소유상황보고서,15
광진실업,026910,-80,🚨 YES,주요사항보고서(전환사채권발행결정) | 주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정),,최대주주변경을수반하는주식양수도계약체결              (-5) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-02: 최대주주변경을수반하는주식양수도계약체결               | 2026-07-02: 주요사항보고서(전환사채권발행결정) | 2026-07-02: 주요사항보고서(전환사채권발행결정) | 2026-07-02: 주주명부폐쇄기간또는기준일설정               | 2026-07-02: 주주총회소집결의              (임시주주총회),19
에이루트,096690,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | 주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-02: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-02: 주식등의대량보유상황보고서(일반) | 2026-07-02: 임원ㆍ주요주주특정증권등소유상황보고서,22
파이온엑스,900100,-75,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지해제              (액면병합 주권 변경상장) | [기재정정]주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15),2026-07-03: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-06-26: 기타경영사항(자율공시)              (조회공시 요구(현저한 시황변동)에 대한 답변(확정)) | 2026-06-22: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-06-19: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-06-19: 주식등의대량보유상황보고서(일반),9
썸에이지,208640,-75,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-01: [기재정정]주요사항보고서(유상증자결정) | 2026-06-29: 권리락              (유상증자) | 2026-06-29: 투자설명서 | 2026-06-29: [발행조건확정]증권신고서(지분증권) | 2026-06-29: [기재정정]주요사항보고서(유상증자결정),16
엔젠바이오,354200,-75,🚨 YES,"주권매매거래정지해제              (감자 주권 변경상장) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (감자 주권 변경상장)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-07-08: 주권매매거래정지해제              (감자 주권 변경상장) | 2026-07-02: [기재정정]증권신고서(지분증권) | 2026-07-02: [기재정정]주요사항보고서(유상증자결정) | 2026-06-29: 감자완료               | 2026-06-26: 주식등의대량보유상황보고서(일반),9
청보,013720,-70,🚨 YES,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | [기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(감자결정)",,"주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(감자결정)(-20)","2026-07-08: [기재정정]조회공시요구(현저한시황변동)에대한답변(미확정)               | 2026-07-07: 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소) | 2026-07-06: [기재정정]주요사항보고서(감자결정) | 2026-07-03: [기재정정]주요사항보고서(감자결정) | 2026-06-30: [기재정정]주요사항보고서(자기전환사채매도결정)",16
모바일어플라이언스,087260,-70,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | 조회공시요구(풍문또는보도)              (대표 등 주요 경영진 횡령·배임 피소설) | 조회공시요구(풍문또는보도)              (대표 등 주요 경영진 횡령·배임 피소설),,[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]최대주주변경              (-5) | 조회공시요구(풍문또는보도)              (대표 등 주요 경영진 횡령·배임 피소설)(-25) | 조회공시요구(풍문또는보도)              (대표 등 주요 경영진 횡령·배임 피소설)(-25),2026-07-08: 조회공시요구(풍문또는보도)에대한답변(미확정)               | 2026-07-06: 소송등의판결ㆍ결정               | 2026-07-06: 소송등의판결ㆍ결정               | 2026-06-30: 불성실공시법인지정예고              (공시불이행 8건) | 2026-06-30: 사외이사의선임ㆍ해임또는중도퇴임에관한신고,28
DH오토웨어,025440,-65,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등              (-5) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-07-02: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-07-01: 주식등의대량보유상황보고서(일반) | 2026-06-29: 최대주주변경을수반하는주식담보제공계약해제ㆍ취소등               | 2026-06-25: 기업설명회(IR)개최               | 2026-06-24: 임원ㆍ주요주주특정증권등소유상황보고서,10
이렘,009730,-65,🚨 YES,"[기재정정]주요사항보고서(감자결정) | [기재정정]주요사항보고서(유상증자결정) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"[기재정정]주요사항보고서(감자결정)(-20) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-07-06: [기재정정]감자완료               | 2026-07-06: [기재정정]주요사항보고서(감자결정) | 2026-06-26: 전환사채(해외전환사채포함)발행후만기전사채취득              (제22회차) | 2026-06-26: [기재정정]주요사항보고서(유상증자결정) | 2026-06-25: 감자완료              ,7
삼부토건,001470,-60,🚨 YES,주요사항보고서(유상증자결정) | 주요사항보고서(감자결정) | 주요사항보고서(유상증자결정),[기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5) | [기재정정]단일판매ㆍ공급계약체결              (+5),최대주주변경              (-5) | 최대주주등소유주식변동신고서(최대주주변경시)              (-5) | 주요사항보고서(유상증자결정)(-15) | 주요사항보고서(감자결정)(-20) | 주요사항보고서(유상증자결정)(-15),2026-07-06: 최대주주변경               | 2026-07-06: 최대주주등소유주식변동신고서(최대주주변경시)               | 2026-07-02: [기재정정]단일판매ㆍ공급계약체결               | 2026-06-30: [기재정정]단일판매ㆍ공급계약체결               | 2026-06-30: [기재정정]단일판매ㆍ공급계약체결              ,13
인크레더블버즈,064090,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-07-03: 기타시장안내              (정리매매 보류 관련) | 2026-07-03: 주권매매거래정지              (투자자 보호) | 2026-07-03: 기타경영사항(자율공시)              (상장폐지효력 정지 가처분 신청) | 2026-07-02: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-07-02: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),6
테라사이언스,073640,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-02: [기재정정]주요사항보고서(유상증자결정) | 2026-06-29: [기재정정]주주총회소집결의               | 2026-06-29: [기재정정]주주명부폐쇄기간또는기준일설정               | 2026-06-26: 증권발행결과(자율공시)              (제3자배정) | 2026-06-18: 주요사항보고서(유상증자결정),10
오가닉티코스메틱,900300,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(유상증자결정) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장),,[기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (주식병합(무액면주식) 주권 변경상장)(-30),2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-02: 주식등의대량보유상황보고서(일반) | 2026-07-02: 증권발행결과(자율공시)              (제3자배정 유상증자),9
현대사료,016790,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-07-07: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-02: [기재정정]타인에대한채무보증결정               | 2026-06-30: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-06-30: 대표이사변경               | 2026-06-30: 임시주주총회결과              ,13
티에스넥스젠,043220,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-22: [기재정정]전환청구권행사              (제12회차) | 2026-06-09: 주권매매거래정지              (투자자 보호) | 2026-06-09: 기타시장안내              (정리매매 보류 관련) | 2026-06-09: 기타경영사항(자율공시)              (상장폐지결정 효력정지 가처분 신청) | 2026-06-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
셀레스트라,352770,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-11: [기재정정]회생절차개시결정               | 2026-06-09: 주권매매거래정지              (투자자 보호) | 2026-06-09: 기타시장안내              (정리매매 보류 관련) | 2026-06-09: 기타경영사항(자율공시)              (상장폐지결정등 효력정지 가처분 신청) | 2026-06-08: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),6
유틸렉스,263050,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-07-03: 주권매매거래정지              (투자자 보호) | 2026-07-03: 기타시장안내              (정리매매 보류 관련) | 2026-07-03: 기타경영사항(자율공시)              (상장폐지결정 효력정지 등 가처분 신청) | 2026-07-02: 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시) | 2026-07-02: 기타시장안내              (코스닥시장위원회 개최 결과 및 상장폐지 결정 안내),9
씨엑스아이,900120,-60,🚨 YES,주요사항보고서(유상증자결정) | 주권매매거래정지해제              (감자 주권 변경상장 등) | [기재정정]주요사항보고서(유상증자결정),,주요사항보고서(유상증자결정)(-15) | 주권매매거래정지해제              (감자 주권 변경상장 등)(-30) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-02: 주주명부폐쇄기간또는기준일설정               | 2026-07-02: 주주총회소집결의              (임시주주총회) | 2026-07-01: 주요사항보고서(유상증자결정) | 2026-06-23: 주권매매거래정지해제              (감자 주권 변경상장 등) | 2026-06-17: 임원ㆍ주요주주특정증권등소유상황보고서,12
코퍼스코리아,322780,-60,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정) | 주요사항보고서(전환사채권발행결정),,[기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | 주요사항보고서(전환사채권발행결정)(-15) | 주요사항보고서(유상증자결정)(-15),2026-07-07: [기재정정]경영권변경등에관한계약체결               | 2026-07-07: [기재정정]주요사항보고서(유상증자결정) | 2026-07-06: 주요사항보고서(소송등의제기) | 2026-07-03: 주식등의대량보유상황보고서(일반) | 2026-07-02: [기재정정]경영권변경등에관한계약체결              ,15
세종메디칼,258830,-60,🚨 YES,주권매매거래정지              (투자자 보호) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시),,주권매매거래정지              (투자자 보호)(-30) | 주권매매거래정지해제              (상장폐지에 따른 정리매매 개시)(-30),2026-06-30: 대표이사변경               | 2026-06-30: 임시주주총회결과               | 2026-06-15: 주주총회소집공고 | 2026-06-15: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-12: [기재정정]불성실공시법인지정예고              (공시번복),10
제이케이시냅스,060230,-60,🚨 YES,"주권매매거래정지해제              (액면병합 주권 변경상장) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)",,"주권매매거래정지해제              (액면병합 주권 변경상장)(-30) | 주권매매거래정지              (주식의 병합, 분할 등 전자등록 변경, 말소)(-30)",2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-08: 전환사채(해외전환사채포함)발행후만기전사채취득              (제31회차) | 2026-07-03: 주권매매거래정지해제              (액면병합 주권 변경상장) | 2026-07-03: [기재정정]주식병합결정               | 2026-06-25: [기재정정]주요사항보고서(자기전환사채매도결정),8
씨씨에스,066790,-60,🚨 YES,주권매매거래정지기간변경              (개선기간 부여) | [기재정정]주요사항보고서(감자결정),,주권매매거래정지기간변경              (개선기간 부여)(-30) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5) | [기재정정]주요사항보고서(감자결정)(-20) | [기재정정]최대주주변경을수반하는주식양수도계약체결              (-5),2026-07-08: 주권매매거래정지기간변경              (개선기간 부여) | 2026-07-08: 기타시장안내              (코스닥시장위원회 심의·의결 결과 및 개선기간 부여 안내) | 2026-07-07: 소송등의판결ㆍ결정              (임시주주총회 개최금지 가처분) | 2026-06-29: 사외이사의선임ㆍ해임또는중도퇴임에관한신고 | 2026-06-29: 대표이사변경              ,29
한울앤제주,276730,-57,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(전환사채권발행결정) | [기재정정]주요사항보고서(유상증자결정),주식분할결정              (+3),[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(전환사채권발행결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]주요사항보고서(유상증자결정)(-15),2026-07-06: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-02: [기재정정]주주총회소집결의              (임시주주총회) | 2026-07-01: [기재정정]주요사항보고서(전환사채권발행결정) | 2026-07-01: [기재정정]주요사항보고서(유상증자결정) | 2026-07-01: 주요사항보고서(타법인주식및출자증권양수결정),15
대진첨단소재,393970,-57,🚨 YES,[기재정정]주요사항보고서(전환사채권발행결정) | [첨부정정]주요사항보고서(전환사채권발행결정) | 주권매매거래정지기간변경              (상장폐지 사유 발생),[기재정정]주요사항보고서(회사합병결정)(+3),[기재정정]주요사항보고서(전환사채권발행결정)(-15) | [첨부정정]주요사항보고서(전환사채권발행결정)(-15) | 주권매매거래정지기간변경              (상장폐지 사유 발생)(-30),2026-07-01: 기타시장안내              (상장폐지 관련 이의신청서 접수) | 2026-07-01: [기재정정]주요사항보고서(회사합병결정) | 2026-07-01: [기재정정]주주총회소집공고 | 2026-07-01: [기재정정]주주총회소집결의              (임시주주총회) | 2026-06-19: [기재정정]주요사항보고서(전환사채권발행결정),10
다보링크,340360,-55,🚨 YES,[기재정정]주요사항보고서(유상증자결정) | [기재정정]주요사항보고서(유상증자결정),,[기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5) | [기재정정]주요사항보고서(유상증자결정)(-15) | [기재정정]최대주주변경을수반하는주식담보제공계약체결              (-5),2026-07-08: 주식등의대량보유상황보고서(약식) | 2026-07-06: 임원ㆍ주요주주특정증권등소유상황보고서 | 2026-07-06: 주주총회소집공고 | 2026-07-06: [기재정정]최대주주변경을수반하는주식담보제공계약체결               | 2026-07-06: 주식등의대량보유상황보고서(일반),22
